label,prediction,ec3
0,7.295924e-08,2
0,1.427946e-08,2
0,8.025945e-08,2
0,1.4123762e-05,1
0,2.0128347e-07,3
0,1.2304459e-07,3
0,4.374147e-08,2
0,2.389621e-07,3
0,4.8819948e-06,2
0,2.7642052e-06,99
0,5.3010027e-08,2
0,9.078102e-06,1
0,5.8592192e-08,3
0,6.391333e-07,2
0,2.3719565e-07,3
0,3.4255496e-08,3
0,1.0299627e-06,3
0,5.5400017e-07,3
0,5.1545456e-08,2
0,5.1842187e-07,99
0,2.8546845e-08,2
0,3.3801538e-07,3
0,4.49759e-07,3
0,6.8925594e-08,3
0,5.992679e-08,2
0,7.493099e-08,2
0,2.8618592e-08,3
0,1.5524144e-08,2
0,0.00044756476,2
0,3.2506077e-06,2
0,1.5108641e-07,99
0,1.5431762e-07,2
0,6.5962354e-08,2
0,1.8922772e-06,1
0,1.0953147e-07,3
0,7.4054543e-07,3
0,6.391431e-07,1
0,9.4666245e-07,1
0,6.668098e-08,3
0,9.08124e-08,2
0,1.0722089e-06,1
0,1.3750514e-07,3
0,1.8446421e-08,2
0,9.064904e-08,3
0,2.983888e-08,2
0,1.5325272e-06,1
0,1.2949448e-06,2
0,8.918493e-06,2
0,1.7238443e-05,1
0,1.0246223e-05,1
0,1.3421884e-06,99
0,1.3920855e-07,3
0,1.2059188e-07,2
0,1.2413861e-07,2
0,0.00010328171,1
0,3.8960354e-07,2
0,2.6251485e-07,3
0,1.0212236e-06,1
0,3.880158e-07,3
0,6.134116e-06,1
0,9.098005e-08,2
0,6.0476323e-06,2
0,9.9379584e-08,2
0,2.3714144e-06,1
0,2.9880974e-07,3
0,6.585211e-08,2
0,9.3809895e-08,2
0,1.6659775e-05,2
0,2.0516458e-07,3
0,0.99999976,1
0,1.3211757e-05,1
0,3.6055403e-06,2
0,5.3391204e-07,3
0,1.2444099e-07,3
0,6.0173024e-06,1
0,3.9318653e-05,2
0,3.880158e-07,3
0,1.2603215e-08,2
0,1.4630216e-07,3
0,3.3118035e-06,1
0,3.6202769e-06,1
0,1.5234416e-07,3
0,3.3256615e-07,3
0,2.7035196e-07,3
0,3.4442694e-06,2
0,1.2640028e-07,3
0,1.8837467e-07,3
0,3.4809122e-07,3
0,3.6243566e-06,3
0,5.320908e-07,2
0,6.424749e-07,1
0,4.4604704e-08,2
0,4.2949432e-07,1
0,9.935209e-08,2
0,3.1273346e-06,2
0,6.3179505e-07,1
0,1.0839486e-07,3
0,3.7662076e-08,3
0,0.002221438,2
0,1.0118376e-05,2
0,7.086688e-07,2
0,1.4641113e-05,1
0,4.451281e-06,2
0,9.091748e-07,1
0,1.0642876e-07,2
0,9.939361e-08,2
0,0.0005915598,1
0,3.389983e-08,3
0,3.548057e-07,3
0,6.585211e-08,2
0,1.2032436e-06,2
0,6.7226335e-07,2
0,1.09693495e-07,2
0,6.963339e-07,2
0,2.2777633e-06,2
0,5.8856088e-08,2
0,3.0921826e-06,2
0,6.875437e-07,2
0,1.3823937e-06,1
0,1.942303e-06,1
0,1.2625078e-07,3
0,1.4824256e-07,3
0,1.4132596e-07,2
0,2.433213e-07,2
0,5.9471313e-06,2
0,3.4442694e-06,2
0,2.0987228e-08,2
0,9.561622e-07,3
0,9.890192e-08,2
0,8.2266396e-08,2
0,3.1485133e-08,3
0,9.291898e-08,2
0,6.405093e-08,2
0,1.3491257e-07,3
0,4.914427e-06,2
0,4.714491e-06,2
0,1.7773979e-07,3
0,1.6489902e-07,3
0,1.9101583e-06,1
0,1.5247676e-05,2
0,1.1562304e-06,2
0,3.114041e-08,2
0,1.263669e-07,2
0,8.38856e-08,2
0,6.0727607e-06,1
0,1.6772199e-06,99
0,4.472267e-06,2
0,8.705204e-08,2
0,1.7430767e-07,3
0,3.319065e-07,3
0,2.4946526e-06,2
0,3.3727229e-06,1
0,2.752649e-06,1
0,3.673162e-05,2
0,1.4259424e-06,2
0,1.3697768e-07,2
0,1.02668864e-07,2
0,1.4198442e-06,2
0,1.5104379e-06,1
0,7.0577485e-08,2
0,1.2852495e-07,2
0,1.2201302e-07,3
0,3.335287e-06,1
0,8.4572446e-07,1
0,6.861355e-08,1
0,8.239485e-08,2
0,9.1074037e-07,2
0,6.963339e-07,2
0,3.999358e-06,1
0,6.18975e-08,2
0,4.5817723e-07,3
0,3.6089205e-08,3
0,1.1581436e-07,2
0,2.6287855e-08,2
0,2.2692718e-07,2
0,1.4023149e-07,3
0,9.003422e-08,2
0,4.0574364e-06,3
0,3.3493382e-08,2
0,1.2940272e-07,2
0,8.806676e-08,2
0,5.7895227e-06,99
0,6.8584825e-07,3
0,4.9433872e-08,3
0,3.3049507e-06,2
0,6.7777256e-07,2
0,1.0112105e-05,1
0,0.00069355057,1
0,1.1138634e-06,99
0,3.3658757e-06,1
0,6.7139918e-06,2
0,9.091748e-07,1
0,1.3297974e-07,3
0,1.4173473e-08,2
0,2.0045316e-06,1
0,7.784808e-06,2
0,5.6547282e-08,2
0,4.714877e-07,3
0,7.78593e-08,2
0,9.995383e-06,2
0,3.1010137e-07,3
0,4.346803e-06,1
0,1.3750514e-07,3
0,1.6296764e-07,2
0,1.4641113e-05,1
0,1.2925837e-05,2
0,8.7280305e-06,1
0,9.844041e-09,2
0,1.30613735e-05,1
0,6.1239353e-07,2
0,1.1478012e-07,3
0,1.7903885e-06,1
0,9.942395e-08,3
0,2.836251e-06,2
0,1.2304905e-07,3
0,2.372586e-06,2
0,0.000593958,2
0,6.7257446e-08,2
0,6.144698e-08,2
0,1.4595292e-07,3
0,3.0513586e-08,2
0,4.2207253e-07,3
0,2.0035818e-06,2
0,5.289547e-06,1
0,8.132238e-08,2
0,1.1117807e-07,2
0,1.1549829e-06,1
0,7.681085e-08,2
0,1.7933116e-05,2
0,1.960478e-07,3
0,1.6084581e-07,2
0,0.00041358336,1
0,1.679315e-07,3
0,7.6813045e-08,2
0,3.3484056e-08,2
0,5.133109e-08,2
0,7.107326e-05,2
0,2.7520214e-06,1
0,2.3210582e-06,1
0,8.3401784e-07,2
0,3.3399433e-06,2
0,9.2688566e-07,1
0,4.1676796e-07,2
0,1.828074e-05,2
0,3.3985762e-06,1
0,3.242769e-08,2
0,7.375649e-08,2
0,1.3978327e-07,3
0,2.6315179e-06,1
0,5.42855e-07,1
0,2.6101978e-07,3
0,1.3530621e-05,1
0,7.8231594e-08,3
0,3.823584e-06,2
0,3.0479032e-06,99
0,3.4210132e-06,3
0,6.659715e-07,1
0,2.5433164e-06,1
0,5.4003226e-06,2
0,9.54237e-06,1
0,6.65534e-05,1
0,2.100862e-07,2
0,5.1687703e-06,3
0,9.220642e-08,2
0,8.239753e-08,2
0,2.5258284e-06,2
0,1.2376283e-07,2
0,5.6490967e-06,2
0,7.384403e-07,1
0,3.485636e-07,3
0,6.988979e-06,1
0,5.5400017e-07,3
0,3.2929188e-07,3
0,2.627731e-06,2
0,3.880158e-07,3
0,6.138173e-07,1
0,2.9958468e-07,3
0,1.2067137e-07,3
0,4.3315147e-08,3
0,9.6875475e-08,2
0,8.9532267e-07,2
0,1.3750514e-07,3
0,1.9040145e-06,1
0,7.689382e-08,2
0,7.83592e-06,1
0,0.00013226918,2
0,3.065107e-08,3
0,1.2142971e-07,3
0,1.2356317e-07,2
0,2.6429076e-08,2
0,1.2267294e-07,2
0,1.4805969e-05,2
0,1.2374835e-06,1
0,2.2740899e-07,3
0,4.734008e-06,2
0,4.8081944e-08,3
0,9.100695e-08,2
0,6.017212e-08,2
0,1.835696e-06,1
0,3.7685645e-08,3
0,5.721041e-07,1
0,1.1279131e-07,3
0,1.1542798e-05,1
0,1.3393124e-07,3
0,5.367301e-07,3
0,9.085629e-07,1
0,2.0341096e-05,2
0,2.362311e-06,2
0,1.5033112e-07,3
0,1.1288927e-05,1
0,2.1107257e-06,1
0,1.5771493e-06,2
0,7.943538e-08,2
0,5.5299876e-07,3
0,8.919362e-08,2
0,1.488073e-07,3
0,6.720487e-08,2
0,7.573345e-08,2
0,1.3835835e-06,2
0,7.815097e-07,2
0,1.2304905e-07,3
0,5.0863665e-08,3
0,8.474038e-07,3
0,9.117997e-09,2
0,9.3608996e-08,2
0,4.3828218e-06,1
0,6.560864e-08,2
0,0.00015584068,2
0,8.916181e-08,3
0,1.7965583e-07,3
0,5.115314e-06,2
0,0.0001598857,2
0,6.024205e-08,3
0,3.8695257e-06,2
0,2.5479842e-08,2
0,1.263669e-07,2
0,8.34169e-07,2
0,2.4830992e-08,2
0,1.0373095e-06,1
0,3.369207e-08,3
0,5.09201e-06,2
0,1.040796e-07,3
0,3.297159e-06,2
0,4.5501606e-06,2
0,2.5406837e-06,2
0,5.079837e-07,1
0,4.2121687e-07,1
0,5.4856713e-07,3
0,4.2997993e-08,3
0,1.3631228e-07,2
0,2.7395748e-08,2
0,1.659087e-05,1
0,9.9174315e-08,2
0,8.318852e-08,3
0,5.162446e-07,3
0,8.150258e-07,2
0,2.5633371e-06,3
0,9.66711e-07,2
0,4.8445386e-06,2
0,5.4353617e-08,3
0,4.470265e-07,1
0,7.152379e-08,2
0,1.1992524e-06,1
0,1.0117338e-07,2
0,1.322862e-07,3
0,3.0647975e-08,2
0,1.9984027e-08,2
0,9.283359e-08,2
0,1.0416117e-08,2
0,7.0308084e-07,1
0,1.4278517e-06,1
0,2.5280764e-07,3
0,1.9984027e-08,2
0,3.5071185e-08,3
0,6.722236e-07,3
0,2.7407559e-08,3
0,8.783728e-08,2
0,1.0243551e-07,2
0,2.2215039e-07,3
0,1.4112958e-07,2
0,1.0621845e-07,3
0,3.524124e-08,2
0,7.703592e-08,3
0,5.8581925e-08,3
0,3.7612683e-08,2
0,7.245182e-07,3
0,7.037638e-08,2
0,1.3039177e-07,3
0,3.0993274e-06,1
0,7.962999e-07,1
0,5.3010027e-08,2
0,2.6289266e-07,3
0,5.115314e-06,2
0,7.703592e-08,3
0,4.55427e-08,2
0,1.3663441e-07,2
0,3.880158e-07,3
0,4.640553e-08,3
0,1.4784682e-07,3
0,5.721041e-07,1
0,1.9547999e-08,2
0,1.7867327e-05,2
0,1.1070745e-07,3
0,3.3178015e-08,3
0,1.4217181e-06,2
0,4.8569728e-08,2
0,8.269119e-06,2
0,1.557439e-07,2
0,2.2585816e-08,2
0,7.453089e-08,2
0,5.367301e-07,3
0,9.067071e-07,3
0,5.279787e-07,3
0,6.0738384e-06,2
0,9.071632e-08,3
0,4.1952907e-07,2
0,1.4519671e-05,2
0,9.033457e-08,2
0,6.65534e-05,1
0,6.668887e-08,2
0,2.5626844e-06,1
0,1.388352e-07,3
0,9.599961e-07,2
0,1.175739e-07,2
0,5.115314e-06,2
0,9.117997e-09,2
0,4.050211e-08,3
0,0.9999999,1
0,3.0595352e-08,2
0,7.733109e-06,1
0,4.2455513e-06,2
0,3.1690545e-06,2
0,3.0927435e-08,2
0,3.2759306e-06,1
0,5.7463087e-08,2
0,4.1676796e-07,2
0,2.9031341e-06,2
0,4.0360604e-08,3
0,2.381132e-06,2
0,3.1840834e-06,1
0,7.216e-07,3
0,2.870965e-06,2
0,9.2885486e-08,1
0,1.1627201e-06,1
0,1.5587734e-06,2
0,5.9578493e-08,2
0,5.4856713e-07,3
0,0.9999999,1
0,1.6468702e-07,2
0,5.0348226e-06,2
0,9.1621416e-08,2
0,1.381005e-06,1
0,9.781772e-09,2
0,3.4776115e-06,1
0,3.1609885e-05,1
0,8.704805e-08,2
0,7.703592e-08,3
0,1.0646246e-05,2
0,2.2929333e-08,3
0,2.4758475e-07,3
0,3.9690935e-06,2
0,3.9945053e-06,2
0,3.284596e-06,3
0,9.890192e-08,2
0,3.3118035e-06,1
0,1.0,1
0,9.879463e-06,1
0,6.090417e-08,2
0,1.5531954e-05,2
0,1.16399775e-07,3
0,4.2204824e-06,2
0,6.5234296e-08,2
0,4.0260456e-06,1
0,2.0395403e-06,2
0,6.668887e-08,2
0,5.8660742e-08,2
0,8.376664e-08,2
0,1.9687342e-08,2
0,1.468585e-07,3
0,1.3053423e-07,3
0,1.9088439e-07,3
0,1.2491326e-07,3
0,3.242301e-06,1
0,1.2035822e-06,2
0,9.3308095e-08,3
0,5.7366833e-06,2
0,1.3750514e-07,3
0,1.4477652e-06,2
0,2.6075227e-07,3
0,1.1098595e-06,1
0,5.511708e-08,3
0,5.0863665e-08,3
0,9.892098e-08,3
0,2.0504055e-07,3
0,1.2539115e-07,3
0,3.3699582e-06,1
0,9.360151e-08,2
0,2.0057344e-08,2
0,8.078329e-06,2
0,3.2551338e-06,2
0,3.552297e-06,1
0,1.4217181e-06,2
0,2.230208e-06,1
0,1.0494133e-07,3
0,1.6906793e-07,2
0,4.8846396e-06,2
0,1.2093807e-07,3
0,2.0974582e-08,2
0,4.848902e-06,2
0,1.7055442e-07,3
0,3.1367647e-06,2
0,1.697735e-06,99
0,1.209315e-07,3
0,8.560932e-06,2
0,7.95984e-07,1
0,1.0442102e-07,2
0,5.7538277e-06,2
0,8.8327e-08,2
0,1.636242e-05,1
0,7.612405e-08,2
0,1.0024254e-07,2
0,1.6530936e-06,2
0,8.1313846e-07,1
0,5.1703178e-06,2
0,2.9682367e-05,2
0,1.4828203e-06,1
0,3.65887e-06,2
0,5.233067e-07,3
0,7.279605e-08,2
0,4.387433e-07,1
0,7.8244874e-08,2
0,8.123424e-07,3
0,0.99999976,1
0,5.367301e-07,3
0,2.5801033e-05,1
0,4.2862148e-08,2
0,1.5996102e-07,3
0,4.03026e-06,2
0,7.6023216e-06,2
0,0.0002621236,2
0,7.01396e-08,2
0,4.099893e-08,3
0,2.3492909e-07,3
0,1.6952968e-07,3
0,1.8742084e-07,3
0,1.5312593e-05,2
0,8.373086e-08,2
0,2.7716358e-06,2
0,4.1440614e-08,2
0,2.3330653e-08,3
0,5.275162e-08,2
0,0.00019490454,1
0,3.3050117e-05,2
0,1.3557616e-05,1
0,9.027192e-06,2
0,7.7434464e-07,1
0,4.59597e-06,2
0,4.3074397e-06,1
0,5.115314e-06,2
0,9.8150984e-08,3
0,3.3801538e-07,3
0,6.6677244e-06,1
0,3.5707571e-06,2
0,1.0061683e-07,2
0,3.468144e-08,2
0,3.2475077e-07,1
0,6.671857e-07,3
0,5.4781697e-08,3
0,3.1496068e-08,2
0,1.1595183e-05,2
0,2.36415e-06,2
0,4.287967e-06,1
0,8.7439577e-07,3
0,6.446549e-07,3
0,1.6905373e-07,3
0,6.150819e-08,3
0,1.2252679e-07,2
0,1.3472988e-05,1
0,4.7785825e-08,2
0,3.3178015e-08,3
0,2.475794e-06,1
0,1.5896449e-06,2
0,1.9344176e-07,3
0,4.1907594e-08,2
0,9.68702e-06,2
0,5.6075083e-07,3
0,9.389212e-07,2
0,1.3968228e-06,1
0,2.2315645e-07,3
0,1.0909263e-06,2
0,1.7059326e-06,1
0,5.488138e-06,2
0,1.981331e-05,1
0,7.1608696e-08,2
0,1.2641692e-07,1
0,1.0416117e-08,2
0,7.493099e-08,2
0,1.6850566e-06,2
0,4.4865285e-08,3
0,9.699821e-07,3
0,0.00046039076,1
0,5.9181755e-08,2
0,2.7749836e-08,2
0,1.6736802e-05,1
0,1.0134232e-05,1
0,5.83409e-07,1
0,6.144117e-07,99
0,5.596898e-07,3
0,1.00906476e-07,3
0,8.6047535e-08,2
0,1.4945493e-05,1
0,1.6807531e-05,2
0,3.769996e-07,99
0,8.8387665e-08,2
0,1.2771024e-07,2
0,2.4909166e-08,2
0,4.510585e-06,2
0,1.0335083e-07,2
0,3.3941404e-07,3
0,2.6164034e-06,1
0,1.2943637e-05,2
0,1.92608e-06,1
0,4.8515012e-08,3
0,5.4274216e-07,3
0,2.2585816e-08,2
0,5.374549e-08,3
0,1.6296764e-07,2
0,2.9077398e-07,3
0,1.2466192e-07,3
0,1.4477652e-06,2
0,4.209372e-06,2
0,7.854848e-07,3
0,4.6799087e-06,2
0,1.1024624e-06,3
0,0.00013838228,2
0,6.8529445e-08,2
0,3.701015e-06,2
0,4.8857396e-07,3
0,1.4538473e-07,2
0,1.05969754e-07,3
0,4.948203e-06,2
0,3.0821755e-06,2
0,1.0820178e-06,2
0,2.372586e-06,2
0,1.41105e-05,2
0,8.395747e-08,2
0,6.585211e-08,2
0,5.3852826e-08,2
0,8.781918e-08,2
0,3.7266745e-06,2
0,5.100872e-08,3
0,9.991041e-08,2
0,3.0029717e-06,1
0,1.1697465e-07,2
0,3.3289948e-06,2
0,5.5400017e-07,3
0,1.4460705e-05,2
0,6.866631e-08,2
0,1.0621845e-07,3
0,4.21697e-06,2
0,1.060693e-06,2
0,1.8837467e-07,3
0,8.85907e-08,3
0,1.5929758e-07,2
0,1.5202748e-07,3
0,6.644819e-07,1
0,6.8529445e-08,2
0,8.2362014e-08,2
0,1.0980967e-07,2
0,0.00017750125,2
0,6.188074e-08,2
0,2.0635857e-08,2
0,9.584166e-08,2
0,4.876364e-08,3
0,3.880158e-07,3
0,4.495876e-06,2
0,4.498531e-06,2
0,1.0048757e-07,3
0,7.997489e-06,2
0,1.0445513e-06,2
0,0.0003658555,1
0,1.1824858e-07,3
0,8.4339305e-08,2
0,1.0621845e-07,3
0,8.3316024e-08,2
0,1.2267294e-07,2
0,1.1618506e-05,1
0,0.00030334134,1
0,9.237947e-08,2
0,8.653801e-08,2
0,9.031171e-07,2
0,1.18418534e-07,2
0,3.9704992e-07,2
0,8.2324453e-07,2
0,2.3179916e-07,2
0,2.195186e-06,1
0,1.9168505e-07,3
0,7.23749e-08,2
0,1.2263449e-06,99
0,4.2189708e-07,2
0,2.7972158e-07,2
0,3.2016726e-07,3
0,4.0713914e-07,99
0,1.8121746e-05,2
0,1.578636e-07,3
0,3.2161957e-08,2
0,2.8263846e-06,1
0,7.251684e-06,99
0,3.3992208e-06,1
0,1.9163747e-06,1
0,1.8671597e-07,3
0,3.5615264e-07,3
0,7.8259355e-08,3
0,8.959961e-08,2
0,1.9631102e-07,3
0,8.838556e-05,1
0,8.351239e-06,1
0,5.9578493e-08,2
0,2.1156108e-08,2
0,0.00012034837,2
0,1.44221e-07,3
0,7.749607e-07,1
0,4.7944944e-08,2
0,0.035685543,2
0,1.5371645e-05,1
0,1.8871e-07,3
0,2.528824e-07,3
0,3.8686557e-07,3
0,5.1751048e-08,2
0,4.7300906e-05,1
0,2.832826e-06,99
0,1.668318e-05,1
0,2.4939672e-07,3
0,1.0750395e-07,2
0,2.6986486e-06,2
0,1.4259424e-06,2
0,1.6449725e-07,3
0,1.2251993e-06,1
0,4.5243618e-05,1
0,1.18079415e-05,1
0,3.042667e-06,2
0,9.57196e-07,1
0,9.7516725e-08,2
0,5.3268785e-08,3
0,4.1418172e-08,2
0,1.3256292e-07,3
0,3.3178015e-08,3
0,3.0968968e-07,3
0,9.724443e-06,2
0,4.1676796e-07,2
0,7.515677e-05,2
0,3.98277e-06,2
0,5.9306043e-08,2
0,1.2517228e-05,2
0,1.60139e-07,3
0,3.4198686e-06,1
0,4.9513606e-06,2
0,1.4635693e-08,2
0,9.459068e-06,2
0,3.4626655e-07,3
0,2.4370937e-07,3
0,3.6913527e-06,2
0,6.2511845e-08,2
0,3.894649e-06,3
0,2.5255683e-06,2
0,5.3698358e-08,2
0,7.612405e-08,2
0,1.3881001e-05,1
0,6.161774e-08,2
0,4.8073158e-05,2
0,4.528652e-07,3
0,8.132238e-08,2
0,6.7226335e-07,2
0,2.0750354e-06,1
0,1.17307664e-07,3
0,4.4851043e-07,3
0,7.101839e-05,2
0,7.631871e-08,2
0,5.50518e-06,2
0,1.3393124e-07,3
0,1.02735655e-07,3
0,7.466444e-06,1
0,3.3699582e-06,1
0,5.028504e-07,2
0,5.663569e-07,2
0,4.7456994e-09,3
0,1.8978325e-08,2
0,9.239709e-08,3
0,1.1779133e-06,2
0,4.5246725e-05,2
0,4.7852676e-08,2
0,1.0761841e-07,3
0,4.848902e-06,2
0,7.031212e-08,2
0,8.210572e-08,2
0,1.4007785e-05,2
0,4.8228907e-07,3
0,1.733827e-06,3
0,3.880158e-07,3
0,4.2162313e-08,3
0,0.0052380115,2
0,8.210243e-08,2
0,3.0268188e-06,1
0,2.2110937e-08,2
0,0.015643716,2
0,8.111914e-08,2
0,2.621901e-07,3
0,1.579077e-07,3
0,1.8875874e-06,3
0,1.3646095e-07,3
0,1.6106798e-05,1
0,5.4274216e-07,3
0,6.6685814e-08,2
0,1.3227424e-07,3
0,7.814687e-07,1
0,7.4815616e-06,1
0,2.3251148e-06,99
0,5.1806733e-06,2
0,8.009353e-08,3
0,3.2375613e-06,1
0,6.090417e-08,2
0,1.2386296e-07,2
0,2.1475907e-06,1
0,3.7949544e-06,1
0,2.427786e-08,3
0,9.222735e-08,2
0,1.2221227e-07,2
0,1.4347516e-05,2
0,3.7870366e-06,2
0,9.003422e-08,2
0,4.4025026e-05,2
0,1.6028706e-06,1
0,1.2664111e-07,3
0,1.0953147e-07,3
0,6.1273704e-07,99
0,1.2489713e-08,2
0,1.8367594e-07,3
0,8.388912e-08,3
0,9.5762e-08,2
0,8.30102e-08,2
0,2.5342806e-06,3
0,2.0157064e-07,3
0,2.6225614e-06,1
0,3.6268804e-07,3
0,1.6434844e-06,2
0,8.165344e-08,2
0,3.2409113e-07,2
0,5.0863665e-08,3
0,5.7189523e-06,2
0,6.991105e-06,1
0,3.3117132e-08,3
0,3.2965378e-05,2
0,5.3567696e-06,1
0,1.0,1
0,5.9373957e-07,3
0,5.9578493e-08,2
0,2.9102584e-06,1
0,3.3394274e-06,1
0,6.708013e-08,2
0,9.510434e-08,2
0,0.0010877433,1
0,1.4575859e-05,1
0,9.056608e-08,2
0,5.115314e-06,2
0,2.4562999e-06,2
0,4.2521208e-08,2
0,2.2994273e-06,1
0,8.8975796e-08,2
0,8.298367e-07,1
0,5.781516e-07,1
0,4.5228515e-07,2
0,2.6225614e-06,1
0,4.9911467e-08,2
0,0.00047081904,1
0,2.0561226e-06,1
0,8.124053e-08,2
0,3.2340104e-08,2
0,1.2629124e-07,3
0,2.1319918e-06,3
0,2.0593725e-06,99
0,1.7421725e-06,99
0,7.5694466e-08,3
0,4.1986723e-08,2
0,2.193585e-06,2
0,2.649464e-08,3
0,1.6114969e-07,2
0,7.493099e-08,2
0,1.2747896e-06,1
0,8.422388e-08,2
0,2.5654626e-06,3
0,4.5017496e-06,2
0,9.141637e-07,3
0,5.6651896e-08,2
0,1.2763304e-07,3
0,2.8864156e-06,2
0,1.16288035e-07,2
0,3.2248508e-08,3
0,7.24097e-08,2
0,4.3723154e-05,2
0,8.713276e-07,1
0,1.7748116e-07,2
0,1.0750395e-07,2
0,1.3835835e-06,2
0,5.575317e-08,2
0,4.3129162e-08,2
0,3.3049507e-06,2
0,2.5532898e-07,2
0,5.742623e-06,2
0,9.449515e-07,2
0,0.9999869,1
0,1.0,1
0,4.470265e-07,1
0,8.6945015e-08,2
0,1.7872033e-08,2
0,5.667751e-07,2
0,8.316468e-06,1
0,1.5715251e-07,3
0,1.78912e-08,2
0,9.166861e-08,3
0,1.946091e-06,1
0,2.812951e-07,3
0,9.807874e-08,2
0,4.5817723e-07,3
0,3.5652276e-06,2
0,4.0091532e-08,2
0,1.4281713e-07,3
0,2.9400155e-07,3
0,3.6478427e-06,2
0,1.8329008e-07,3
0,2.5181153e-06,1
0,1.9516035e-06,99
0,5.2501155e-06,2
0,1.03191866e-07,2
0,1.0239e-07,2
0,2.1067527e-07,1
0,5.2672597e-08,3
0,1.292742e-07,2
0,2.802059e-05,1
0,3.3941404e-07,3
0,1.3785245e-06,2
0,6.492948e-07,1
0,1.774816e-05,2
0,1.7613285e-08,2
0,3.4853808e-06,2
0,7.376506e-07,1
0,1.3308966e-06,1
0,1.9168505e-07,3
0,1.00665396e-07,2
0,6.3765634e-07,3
0,3.0701242e-06,1
0,2.951029e-06,2
0,2.268987e-06,1
0,6.2230964e-07,3
0,1.0864891e-05,2
0,2.1723713e-06,2
0,4.7350095e-05,2
0,1.18860356e-07,2
0,3.2929188e-07,3
0,2.1207992e-05,2
0,7.859097e-06,1
0,5.981031e-08,2
0,2.1002402e-06,2
0,1.3750514e-07,3
0,5.2929816e-05,1
0,1.07381396e-07,2
0,1.4217181e-06,2
0,3.9626716e-08,3
0,3.1311606e-06,2
0,3.445097e-06,2
0,5.068315e-08,3
0,5.4038364e-06,2
0,1.1840662e-06,99
0,7.9828304e-08,2
0,1.5516748e-07,3
0,8.136425e-06,2
0,2.5168904e-07,3
0,8.73161e-08,2
0,6.196895e-06,2
0,9.990513e-07,2
0,3.3099407e-06,2
0,3.9945937e-07,3
0,1.3978327e-07,3
0,2.3043096e-06,2
0,5.6418558e-06,2
0,3.5394017e-08,3
0,3.894649e-06,3
0,8.301052e-08,3
0,8.5411465e-08,1
0,2.0587329e-07,3
0,3.1496068e-08,2
0,4.1079676e-07,2
0,1.5920753e-06,2
0,5.4953553e-06,2
0,1.3504915e-07,3
0,1.5226021e-07,2
0,1.4891408e-06,1
0,4.470265e-07,1
0,5.3610875e-06,2
0,4.1064354e-08,3
0,1.224755e-07,3
0,1.8983667e-06,1
0,1.3750514e-07,3
0,1.6525293e-07,3
0,2.30367e-06,2
0,6.324425e-08,2
0,7.3380534e-06,2
0,3.268925e-08,2
0,6.18975e-08,2
0,6.1655696e-06,2
0,4.7410555e-07,3
0,2.671388e-07,3
0,6.2202703e-06,2
0,1.0229845e-07,3
0,1.7120838e-07,3
0,1.2720324e-07,2
0,1.8979163e-07,3
0,4.484762e-07,3
0,1.3750514e-07,3
0,1.2459375e-06,1
0,2.169479e-06,3
0,8.0362696e-08,2
0,2.8219674e-05,1
0,6.8475225e-07,2
0,2.7007522e-05,1
0,2.6621615e-06,1
0,8.9961495e-06,1
0,1.263669e-07,2
0,1.97026e-07,3
0,4.2189708e-07,2
0,5.718706e-07,3
0,2.3629354e-06,2
0,1.2938071e-05,2
0,4.098838e-08,3
0,2.6156301e-06,1
0,2.0700547e-06,1
0,0.00014712926,2
0,2.7368431e-08,3
0,3.947343e-08,3
0,3.2968917e-06,2
0,1.7690369e-05,1
0,7.336097e-08,2
0,7.432986e-08,2
0,9.961053e-08,2
0,6.5355985e-06,2
0,2.7627502e-06,1
0,3.1648735e-05,2
0,8.6235144e-07,2
0,3.0104786e-06,1
0,1.9631584e-06,1
0,7.644998e-08,3
0,1.2161669e-06,1
0,5.9220714e-08,2
0,8.1849294e-08,3
0,3.4800294e-07,3
0,3.2016726e-07,3
0,4.5657566e-06,1
0,2.4379531e-08,2
0,2.3310272e-06,2
0,5.3817266e-06,2
0,7.612405e-08,2
0,5.4856713e-07,3
0,7.837228e-08,2
0,5.781516e-07,1
0,2.3688558e-06,2
0,2.3663457e-08,2
0,1.6075226e-07,3
0,7.3877715e-08,2
0,1.7724193e-05,2
0,3.0098192e-07,3
0,3.120117e-08,1
0,5.0692565e-06,2
0,1.4789534e-07,2
0,3.2929188e-07,3
0,1.4811087e-06,2
0,2.0263294e-06,2
0,6.912155e-07,1
0,1.5988019e-07,2
0,9.544154e-06,2
0,4.8472184e-08,2
0,1.0207665e-07,2
0,4.6651417e-06,3
0,2.3736634e-06,2
0,6.0542e-07,2
0,2.8540306e-05,1
0,4.1676796e-07,2
0,1.1504225e-07,3
0,1.2644067e-05,1
0,5.455238e-06,2
0,4.3654086e-07,2
0,8.747463e-08,2
0,1.7162932e-06,1
0,2.8976856e-07,3
0,2.8647428e-06,2
0,6.0918694e-08,2
0,4.677015e-05,2
0,6.558299e-08,3
0,3.8961505e-07,3
0,1.6700055e-07,2
0,5.262043e-07,3
0,2.8168618e-06,1
0,2.185796e-06,1
0,4.4833897e-07,3
0,1.2756634e-05,1
0,2.665947e-07,2
0,6.536409e-06,1
0,2.7716358e-06,2
0,2.1792523e-08,3
0,1.6119394e-07,3
0,1.16246916e-07,3
0,4.6146356e-06,1
0,1.8061887e-07,2
